year,month,user_account_id,churn
2013,9,17677,1
2013,9,17676,1
2013,9,17672,0
2013,9,17658,0
2013,9,17650,0
2013,9,17648,0
2013,9,17644,0
2013,9,17629,0
2013,9,17628,0
2013,9,17622,0
2013,9,17612,0
2013,9,17610,0
2013,9,17604,0
2013,9,17583,0
2013,9,17576,0
2013,9,17565,0
2013,9,17558,0
2013,9,17556,0
2013,9,17551,0
2013,9,17523,0
2013,9,17522,0
2013,9,17511,1
2013,9,17509,0
2013,9,17489,0
2013,9,17470,0
2013,9,17464,1
2013,9,17463,0
2013,9,17450,0
2013,9,17446,0
2013,9,17445,0
2013,9,17438,1
2013,9,17431,0
2013,9,17427,0
2013,9,17421,0
2013,9,17415,0
2013,9,17389,0
2013,9,17388,0
2013,9,17374,0
2013,9,17347,0
2013,9,934047,1
2013,9,934046,0
2013,9,17328,0
2013,9,17308,0
2013,9,17307,0
2013,9,17303,1
2013,9,17293,0
2013,9,17291,1
2013,9,17290,0
2013,9,17283,0
2013,9,17268,1
2013,9,17265,1
2013,9,17259,0
2013,9,17258,1
2013,9,17256,0
2013,9,17243,0
2013,9,17234,0
2013,9,17233,0
2013,9,17228,0
2013,9,17214,0
2013,9,17208,0
2013,9,17198,0
2013,9,17191,0
2013,9,17190,0
2013,9,17189,0
2013,9,17182,0
2013,9,17180,0
2013,9,17173,0
2013,9,17172,1
2013,9,17163,0
2013,9,17161,0
2013,9,17150,0
2013,9,17148,0
2013,9,17146,0
2013,9,17143,0
2013,9,17136,0
2013,9,17135,0
2013,9,17134,0
2013,9,17122,0
2013,9,17092,1
2013,9,17074,0
2013,9,17073,0
2013,9,17071,0
2013,9,17068,0
2013,9,934041,0
2013,9,934035,0
2013,9,934034,0
2013,9,934033,0
2013,9,934032,1
2013,9,977279,1
2013,9,1152903,0
2013,9,934024,0
2013,9,17061,0
2013,9,17053,0
2013,9,17043,0
2013,9,17033,0
2013,9,17032,0
2013,9,17015,0
2013,9,17014,0
2013,9,17008,0
2013,9,17005,0
2013,9,16997,0
2013,9,16994,1
2013,9,16970,0
2013,9,16952,0
2013,9,16941,0
2013,9,438114,1
2013,9,16925,0
2013,9,16922,0
2013,9,16916,0
2013,9,16912,0
2013,9,16887,0
2013,9,16881,0
2013,9,16871,0
2013,9,16867,0
2013,9,16863,0
2013,9,16849,1
2013,9,16840,0
2013,9,16820,0
2013,9,16806,1
2013,9,16797,0
2013,9,16785,0
2013,9,16780,0
2013,9,16770,0
2013,9,16744,0
2013,9,16732,0
2013,9,16707,0
2013,9,16699,0
2013,9,16697,0
2013,9,16691,0
2013,9,16687,0
2013,9,16686,1
2013,9,16683,1
2013,9,16680,0
2013,9,16677,0
2013,9,16671,0
2013,9,16663,0
2013,9,16658,0
2013,9,16646,0
2013,9,16645,0
2013,9,16641,0
2013,9,16635,1
2013,9,16621,0
2013,9,16616,0
2013,9,16612,0
2013,9,16608,0
2013,9,16602,0
2013,9,16579,0
2013,9,16558,0
2013,9,16556,0
2013,9,16543,0
2013,9,16536,0
2013,9,16528,1
2013,9,16525,0
2013,9,16506,0
2013,9,16499,0
2013,9,16496,0
2013,9,16490,0
2013,9,16480,0
2013,9,16477,1
2013,9,16467,0
2013,9,16464,0
2013,9,16463,0
2013,9,16460,0
2013,9,16443,0
2013,9,16438,0
2013,9,16417,0
2013,9,16416,0
2013,9,16406,0
2013,9,16393,0
2013,9,16383,0
2013,9,16365,0
2013,9,16363,0
2013,9,16350,0
2013,9,16348,1
2013,9,16342,0
2013,9,438108,0
2013,9,16318,0
2013,9,16303,0
2013,9,16295,0
2013,9,16283,0
2013,9,16276,1
2013,9,16265,0
2013,9,16264,0
2013,9,16259,0
2013,9,16258,0
2013,9,16246,1
2013,9,16234,0
2013,9,16228,1
2013,9,16217,0
2013,9,16212,1
2013,9,16211,0
2013,9,16199,0
2013,9,16193,1
2013,9,16172,0
2013,9,16168,0
2013,9,16167,0
2013,9,16166,0
2013,9,16164,0
2013,9,16158,0
2013,9,16155,0
2013,9,16154,1
2013,9,934005,0
2013,9,16128,0
2013,9,438107,0
2013,9,977261,0
2013,9,934004,0
2013,9,438106,0
2013,9,977259,0
2013,9,438105,0
2013,9,438104,1
2013,9,977258,0
2013,9,977257,0
2013,9,237871,0
2013,9,237882,0
2013,9,237920,0
2013,9,933993,0
2013,9,133556,0
2013,9,237927,0
2013,9,438092,0
2013,9,1152900,0
2013,9,241513,0
2013,9,51408,0
2013,9,51414,0
2013,9,51429,0
2013,9,51457,0
2013,9,51475,0
2013,9,51493,0
2013,9,977239,0
2013,9,933973,0
2013,9,241533,0
2013,9,977237,0
2013,9,438078,1
2013,9,977235,1
2013,9,51608,0
2013,9,438074,0
2013,9,51643,0
2013,9,51653,0
2013,9,51654,1
2013,9,51705,0
2013,9,51713,0
2013,9,51774,0
2013,9,933958,1
2013,9,51814,0
2013,9,51821,0
2013,9,51829,0
2013,9,977226,0
2013,9,1152897,1
2013,9,977224,0
2013,9,1152896,1
2013,9,977222,1
2013,9,933952,0
2013,9,438058,0
2013,9,1152892,0
2013,9,933948,0
2013,9,438056,0
2013,9,933945,0
2013,9,9671,0
2013,9,9670,0
2013,9,48781,1
2013,9,48771,0
2013,9,48770,0
2013,9,48753,1
2013,9,48750,0
2013,9,48735,0
2013,9,48706,0
2013,9,48690,0
2013,9,48662,1
2013,9,48661,0
2013,9,48635,1
2013,9,48600,1
2013,9,48573,0
2013,9,48547,0
2013,9,933934,0
2013,9,48532,0
2013,9,48524,1
2013,9,232792,0
2013,9,48501,1
2013,9,977213,0
2013,9,48482,0
2013,9,933931,0
2013,9,164600,0
2013,9,1152878,1
2013,9,164611,0
2013,9,164613,0
2013,9,274359,0
2013,9,48474,1
2013,9,164622,0
2013,9,232822,0
2013,9,48440,0
2013,9,164648,0
2013,9,164650,0
2013,9,977211,0
2013,9,1152869,0
2013,9,977209,0
2013,9,1152859,1
2013,9,1152858,0
2013,9,234513,0
2013,9,977201,1
2013,9,977200,0
2013,9,977197,0
2013,9,1152855,0
2013,9,239213,0
2013,9,438030,0
2013,9,1152849,0
2013,9,933919,0
2013,9,933915,0
2013,9,977189,0
2013,9,977188,0
2013,9,933911,0
2013,9,933909,1
2013,9,977185,1
2013,9,933905,0
2013,9,933903,0
2013,9,977182,1
2013,9,1152840,1
2013,9,933898,0
2013,9,933897,0
2013,9,1152838,0
2013,9,1152837,1
2013,9,1152836,0
2013,9,933889,0
2013,9,933883,0
2013,9,1133516,0
2013,9,1142450,1
2013,9,437998,0
2013,9,933872,0
2013,9,1152832,0
2013,9,933870,0
2013,9,977157,0
2013,9,933865,0
2013,9,437994,0
2013,9,933864,0
2013,9,9648,0
2013,9,234689,0
2013,9,234695,1
2013,9,234703,1
2013,9,234720,0
2013,9,234722,0
2013,9,234733,0
2013,9,234734,0
2013,9,234748,0
2013,9,933858,0
2013,9,234805,0
2013,9,271157,0
2013,9,437985,0
2013,9,234845,0
2013,9,437980,0
2013,9,437979,0
2013,9,9641,0
2013,9,234857,0
2013,9,977143,1
2013,9,234859,0
2013,9,234867,0
2013,9,933846,1
2013,9,933845,0
2013,9,933844,0
2013,9,234887,0
2013,9,234897,0
2013,9,234908,0
2013,9,234920,0
2013,9,234921,0
2013,9,234922,0
2013,9,234943,0
2013,9,234949,0
2013,9,1152822,0
2013,9,1152815,0
2013,9,933836,0
2013,9,977134,0
2013,9,977132,0
2013,9,933833,0
2013,9,933830,0
2013,9,977126,1
2013,9,933828,0
2013,9,933827,0
2013,9,977125,0
2013,9,933825,0
2013,9,1152800,0
2013,9,9628,0
2013,9,232576,0
2013,9,274310,0
2013,9,933822,0
2013,9,232627,0
2013,9,232654,0
2013,9,933815,0
2013,9,933814,0
2013,9,243572,0
2013,9,243575,0
2013,9,243627,0
2013,9,977114,0
2013,9,977112,0
2013,9,1152793,0
2013,9,977104,0
2013,9,48925,1
2013,9,977102,0
2013,9,9615,0
2013,9,274313,0
2013,9,48914,0
2013,9,437937,0
2013,9,48911,0
2013,9,234004,0
2013,9,1040757,0
2013,9,9607,0
2013,9,9604,1
2013,9,437934,1
2013,9,39420,1
2013,9,39419,0
2013,9,234534,0
2013,9,1152778,1
2013,9,933797,0
2013,9,977092,1
2013,9,437925,0
2013,9,933794,0
2013,9,933792,0
2013,9,977090,0
2013,9,437924,0
2013,9,39410,0
2013,9,977088,0
2013,9,437919,1
2013,9,9594,1
2013,9,943396,0
2013,9,933786,0
2013,9,933783,0
2013,9,977084,1
2013,9,1152768,0
2013,9,1152765,1
2013,9,437910,1
2013,9,164656,0
2013,9,164657,1
2013,9,164677,0
2013,9,9588,0
2013,9,977076,1
2013,9,164694,0
2013,9,164709,0
2013,9,164718,0
2013,9,933778,0
2013,9,39436,0
2013,9,9587,0
2013,9,164733,0
2013,9,977075,0
2013,9,164778,0
2013,9,437904,1
2013,9,9585,0
2013,9,933776,0
2013,9,164813,0
2013,9,39430,0
2013,9,437903,0
2013,9,164825,0
2013,9,977071,0
2013,9,164852,0
2013,9,235643,0
2013,9,235648,0
2013,9,235652,0
2013,9,235666,0
2013,9,1152758,0
2013,9,237548,0
2013,9,237558,1
2013,9,977056,1
2013,9,933760,0
2013,9,977054,1
2013,9,933758,0
2013,9,237575,0
2013,9,933756,0
2013,9,933754,0
2013,9,977048,0
2013,9,933749,0
2013,9,933748,0
2013,9,237598,0
2013,9,437889,0
2013,9,237640,0
2013,9,237650,0
2013,9,437884,1
2013,9,977037,0
2013,9,933736,0
2013,9,933735,1
2013,9,437877,1
2013,9,274807,0
2013,9,933730,0
2013,9,237715,0
2013,9,237733,0
2013,9,237737,0
2013,9,237742,0
2013,9,237747,0
2013,9,237756,0
2013,9,237798,0
2013,9,1124381,0
2013,9,933723,0
2013,9,437858,1
2013,9,933720,0
2013,9,1152740,1
2013,9,1152739,1
2013,9,237832,0
2013,9,15719,0
2013,9,242475,0
2013,9,437843,0
2013,9,242481,0
2013,9,53306,0
2013,9,933707,0
2013,9,53328,0
2013,9,977001,0
2013,9,53342,0
2013,9,933706,0
2013,9,933705,1
2013,9,242511,0
2013,9,242521,0
2013,9,933702,0
2013,9,242526,0
2013,9,933695,0
2013,9,242533,0
2013,9,269690,0
2013,9,269692,0
2013,9,1152728,0
2013,9,9535,0
2013,9,9528,0
2013,9,1106668,0
2013,9,9508,1
2013,9,334091,0
2013,9,9499,0
2013,9,9498,0
2013,9,9496,0
2013,9,395150,0
2013,9,9484,0
2013,9,9482,0
2013,9,360719,0
2013,9,9453,0
2013,9,9429,0
2013,9,9426,0
2013,9,9401,0
2013,9,948427,0
2013,9,933691,0
2013,9,9392,0
2013,9,9386,0
2013,9,438701,0
2013,9,302544,0
2013,9,9375,0
2013,9,9365,0
2013,9,9351,0
2013,9,9347,0
2013,9,9336,0
2013,9,9323,0
2013,9,238653,0
2013,9,933681,0
2013,9,933680,0
2013,9,976977,0
2013,9,976976,1
2013,9,437820,0
2013,9,437819,1
2013,9,933670,0
2013,9,437818,0
2013,9,933668,0
2013,9,976973,0
2013,9,976972,0
2013,9,437816,0
2013,9,976971,0
2013,9,976968,0
2013,9,9316,0
2013,9,238667,0
2013,9,933665,1
2013,9,933664,1
2013,9,976966,0
2013,9,933662,0
2013,9,1152723,0
2013,9,9306,0
2013,9,933657,0
2013,9,976960,1
2013,9,976958,1
2013,9,238712,0
2013,9,1152719,0
2013,9,239239,0
2013,9,239279,1
2013,9,239300,0
2013,9,239315,0
2013,9,239332,0
2013,9,239335,0
2013,9,239340,0
2013,9,239341,0
2013,9,239346,0
2013,9,239351,0
2013,9,239357,0
2013,9,239380,0
2013,9,1152715,1
2013,9,239401,0
2013,9,239410,0
2013,9,239419,0
2013,9,437802,0
2013,9,9302,0
2013,9,1152714,0
2013,9,933646,1
2013,9,9295,0
2013,9,9290,0
2013,9,9289,0
2013,9,9288,0
2013,9,437791,0
2013,9,9282,0
2013,9,9279,1
2013,9,437789,0
2013,9,933641,1
2013,9,933640,1
2013,9,9278,0
2013,9,976930,0
2013,9,976928,1
2013,9,933623,1
2013,9,976925,0
2013,9,437774,0
2013,9,976923,0
2013,9,437770,0
2013,9,933610,0
2013,9,976920,0
2013,9,437768,0
2013,9,976918,1
2013,9,933609,0
2013,9,933608,0
2013,9,933605,0
2013,9,976916,0
2013,9,933600,0
2013,9,976911,0
2013,9,241100,0
2013,9,437761,0
2013,9,437757,1
2013,9,976906,1
2013,9,933592,0
2013,9,933591,0
2013,9,976897,0
2013,9,437746,1
2013,9,241105,0
2013,9,933582,0
2013,9,976888,0
2013,9,437741,0
2013,9,16114,1
2013,9,1152707,1
2013,9,1152704,1
2013,9,9269,1
2013,9,1152703,1
2013,9,933573,0
2013,9,362223,0
2013,9,1152700,0
2013,9,1152698,0
2013,9,933568,1
2013,9,976873,0
2013,9,9265,0
2013,9,231082,0
2013,9,933560,0
2013,9,933559,0
2013,9,976864,0
2013,9,976863,0
2013,9,933556,0
2013,9,1152693,1
2013,9,933555,0
2013,9,976862,1
2013,9,933551,0
2013,9,1152689,1
2013,9,933549,0
2013,9,437706,0
2013,9,933544,1
2013,9,437705,0
2013,9,933543,0
2013,9,1152683,0
2013,9,437703,0
2013,9,16526,0
2013,9,1152673,0
2013,9,976848,0
2013,9,933530,1
2013,9,933526,0
2013,9,933524,0
2013,9,933522,0
2013,9,1152665,1
2013,9,933517,0
2013,9,437692,0
2013,9,1152658,0
2013,9,933514,0
2013,9,976839,0
2013,9,976837,0
2013,9,437686,0
2013,9,976836,0
2013,9,976834,0
2013,9,1152654,0
2013,9,976831,1
2013,9,976829,0
2013,9,437683,0
2013,9,933503,1
2013,9,933501,0
2013,9,933498,0
2013,9,437668,0
2013,9,933492,0
2013,9,933491,0
2013,9,933490,1
2013,9,9253,0
2013,9,933488,0
2013,9,437665,1
2013,9,976815,0
2013,9,933481,0
2013,9,933477,0
2013,9,444581,0
2013,9,437655,1
2013,9,406918,0
2013,9,45350,0
2013,9,16112,0
2013,9,16103,1
2013,9,16095,0
2013,9,16092,0
2013,9,16090,0
2013,9,16083,0
2013,9,16065,0
2013,9,16064,1
2013,9,16054,1
2013,9,16053,0
2013,9,16046,0
2013,9,16043,0
2013,9,16041,0
2013,9,16039,0
2013,9,16034,0
2013,9,16031,0
2013,9,16018,0
2013,9,15993,0
2013,9,15988,0
2013,9,15986,1
2013,9,15975,0
2013,9,15971,0
2013,9,15970,0
2013,9,15966,1
2013,9,15965,1
2013,9,15958,1
2013,9,15943,1
2013,9,15940,0
2013,9,15934,0
2013,9,15921,0
2013,9,15916,0
2013,9,15914,0
2013,9,15911,0
2013,9,15910,0
2013,9,15903,0
2013,9,15900,0
2013,9,15889,0
2013,9,15887,0
2013,9,15879,0
2013,9,15878,1
2013,9,15874,0
2013,9,15872,0
2013,9,15871,0
2013,9,15837,0
2013,9,15835,0
2013,9,15828,0
2013,9,15827,0
2013,9,15824,0
2013,9,15815,0
2013,9,15791,0
2013,9,15790,0
2013,9,15787,0
2013,9,15777,0
2013,9,15775,0
2013,9,15774,0
2013,9,15766,0
2013,9,15763,0
2013,9,15760,1
2013,9,15754,1
2013,9,15745,0
2013,9,15740,1
2013,9,15720,0
2013,9,15711,0
2013,9,15708,0
2013,9,15700,0
2013,9,15663,0
2013,9,15655,0
2013,9,15629,0
2013,9,15626,0
2013,9,15608,0
2013,9,15594,0
2013,9,15568,0
2013,9,15558,0
2013,9,15552,0
2013,9,15536,1
2013,9,15535,0
2013,9,15534,0
2013,9,15488,0
2013,9,15487,0
2013,9,15469,0
2013,9,15464,0
2013,9,15443,1
2013,9,15433,0
2013,9,15427,0
2013,9,1140636,1
2013,9,15418,0
2013,9,15407,0
2013,9,15406,0
2013,9,15405,0
2013,9,15394,0
2013,9,15391,1
2013,9,15390,0
2013,9,15388,0
2013,9,15380,0
2013,9,15371,0
2013,9,15364,0
2013,9,15353,0
2013,9,15352,1
2013,9,15346,0
2013,9,15339,0
2013,9,15338,0
2013,9,15331,0
2013,9,15326,0
2013,9,15324,0
2013,9,15318,1
2013,9,15313,0
2013,9,15311,1
2013,9,15309,1
2013,9,15307,0
2013,9,15305,1
2013,9,15297,0
2013,9,15295,0
2013,9,15290,1
2013,9,15282,0
2013,9,15278,1
2013,9,15277,0
2013,9,15271,0
2013,9,15260,0
2013,9,15257,0
2013,9,15255,1
2013,9,15247,0
2013,9,15244,0
2013,9,15241,0
2013,9,15239,0
2013,9,15224,0
2013,9,15214,0
2013,9,15205,0
2013,9,15202,0
2013,9,15201,0
2013,9,15200,1
2013,9,15195,0
2013,9,15191,0
2013,9,15188,0
2013,9,15183,0
2013,9,15166,0
2013,9,15159,0
2013,9,15158,0
2013,9,15142,0
2013,9,15141,0
2013,9,15140,0
2013,9,15139,0
2013,9,15138,0
2013,9,15131,0
2013,9,15129,0
2013,9,15119,0
2013,9,15114,0
2013,9,15098,0
2013,9,15091,0
2013,9,15090,0
2013,9,15086,0
2013,9,15081,0
2013,9,15060,0
2013,9,15051,0
2013,9,15017,0
2013,9,14972,0
2013,9,14960,0
2013,9,14930,0
2013,9,14926,1
2013,9,14899,1
2013,9,14842,1
2013,9,14836,0
2013,9,14826,0
2013,9,14809,1
2013,9,14792,0
2013,9,14754,0
2013,9,14753,1
2013,9,14752,0
2013,9,14741,0
2013,9,14663,1
2013,9,14613,1
2013,9,14612,1
2013,9,14609,1
2013,9,14525,1
2013,9,14514,0
2013,9,14504,0
2013,9,14482,0
2013,9,14475,1
2013,9,14459,0
2013,9,14454,1
2013,9,14428,1
2013,9,14397,1
2013,9,14373,1
2013,9,14342,0
2013,9,1135949,1
2013,9,14316,0
2013,9,14313,1
2013,9,14291,0
2013,9,14288,0
2013,9,14287,0
2013,9,14243,0
2013,9,14213,0
2013,9,933449,0
2013,9,999179,0
2013,9,933446,0
2013,9,999176,0
2013,9,933442,0
2013,9,933440,0
2013,9,933438,0
2013,9,373804,0
2013,9,437629,0
2013,9,933434,0
2013,9,999168,1
2013,9,933430,0
2013,9,445152,0
2013,9,1041592,0
2013,9,349679,0
2013,9,933426,1
2013,9,933424,0
2013,9,999160,0
2013,9,401529,0
2013,9,933419,0
2013,9,933413,0
2013,9,437591,0
2013,9,933410,0
2013,9,43808,0
2013,9,231115,0
2013,9,999147,0
2013,9,933406,0
2013,9,437581,1
2013,9,999145,0
2013,9,999143,0
2013,9,1190016,1
2013,9,933400,0
2013,9,999139,1
2013,9,332606,0
2013,9,1194872,1
2013,9,9231,0
2013,9,274265,0
2013,9,933381,0
2013,9,933379,0
2013,9,999115,0
2013,9,933378,0
2013,9,378561,0
2013,9,933374,0
2013,9,999101,0
2013,9,999100,1
2013,9,999099,0
2013,9,933366,0
2013,9,999098,1
2013,9,437535,0
2013,9,353486,0
2013,9,999094,0
2013,9,931930,0
2013,9,933357,0
2013,9,999085,0
2013,9,999081,0
2013,9,999080,1
2013,9,9220,1
2013,9,373862,1
2013,9,999077,0
2013,9,999076,0
2013,9,999074,1
2013,9,999073,0
2013,9,999072,0
2013,9,999071,1
2013,9,437521,0
2013,9,999069,0
2013,9,999068,1
2013,9,334796,0
2013,9,999066,0
2013,9,437516,0
2013,9,999059,1
2013,9,933338,0
2013,9,999057,0
2013,9,43758,0
2013,9,933336,0
2013,9,1124607,0
2013,9,999052,1
2013,9,437505,0
2013,9,999050,0
2013,9,437503,1
2013,9,999047,0
2013,9,933327,0
2013,9,933325,1
2013,9,437497,0
2013,9,274277,0
2013,9,232275,0
2013,9,999038,1
2013,9,999037,0
2013,9,999035,0
2013,9,999032,0
2013,9,437487,1
2013,9,433839,0
2013,9,933315,0
2013,9,999030,0
2013,9,9212,0
2013,9,999024,1
2013,9,234966,0
2013,9,933310,0
2013,9,164891,0
2013,9,999022,0
2013,9,933300,0
2013,9,164900,0
2013,9,164907,0
2013,9,933295,0
2013,9,999016,0
2013,9,933293,0
2013,9,164938,0
2013,9,164939,0
2013,9,164941,0
2013,9,933288,1
2013,9,1145497,0
2013,9,437472,1
2013,9,933286,0
2013,9,437469,0
2013,9,164958,0
2013,9,999008,0
2013,9,164971,0
2013,9,164976,0
2013,9,933269,0
2013,9,165000,0
2013,9,437448,1
2013,9,998993,0
2013,9,933259,0
2013,9,998992,0
2013,9,933254,0
2013,9,933253,0
2013,9,933250,0
2013,9,933247,1
2013,9,998976,0
2013,9,998973,0
2013,9,933244,0
2013,9,998969,0
2013,9,998968,0
2013,9,933239,1
2013,9,933235,0
2013,9,933233,0
2013,9,998962,1
2013,9,933232,1
2013,9,437418,1
2013,9,933229,0
2013,9,437415,1
2013,9,1151257,1
2013,9,933222,0
2013,9,933216,0
2013,9,998944,1
2013,9,998942,0
2013,9,933209,0
2013,9,437397,1
2013,9,437396,0
2013,9,998940,0
2013,9,933198,0
2013,9,998936,0
2013,9,437383,0
2013,9,998931,0
2013,9,998924,0
2013,9,998920,0
2013,9,998916,0
2013,9,933180,0
2013,9,998905,0
2013,9,998902,0
2013,9,998900,0
2013,9,998898,0
2013,9,998896,0
2013,9,998893,0
2013,9,998886,0
2013,9,998882,0
2013,9,235054,0
2013,9,437326,1
2013,9,933160,0
2013,9,998879,0
2013,9,933157,1
2013,9,998862,1
2013,9,998861,0
2013,9,998859,1
2013,9,437299,1
2013,9,437296,0
2013,9,998838,1
2013,9,933131,0
2013,9,9207,0
2013,9,9206,0
2013,9,9205,0
2013,9,234977,0
2013,9,234982,0
2013,9,437265,0
2013,9,933116,0
2013,9,437262,0
2013,9,9199,0
2013,9,933109,0
2013,9,933105,0
2013,9,373972,1
2013,9,9195,0
2013,9,437247,0
2013,9,437246,0
2013,9,933088,0
2013,9,933087,0
2013,9,437232,0
2013,9,933080,0
2013,9,998793,0
2013,9,933077,0
2013,9,998791,0
2013,9,933070,0
2013,9,9181,0
2013,9,998782,1
2013,9,271168,0
2013,9,998776,1
2013,9,933062,0
2013,9,9179,0
2013,9,933056,0
2013,9,933049,1
2013,9,933045,0
2013,9,933043,1
2013,9,933042,0
2013,9,933041,0
2013,9,933040,0
2013,9,132701,0
2013,9,933034,0
2013,9,933029,0
2013,9,933024,0
2013,9,998742,0
2013,9,933020,1
2013,9,230769,1
2013,9,230780,0
2013,9,230793,0
2013,9,230794,0
2013,9,230821,0
2013,9,933017,0
2013,9,230841,0
2013,9,230845,0
2013,9,230856,0
2013,9,230863,0
2013,9,230879,0
2013,9,230880,0
2013,9,230910,0
2013,9,230916,0
2013,9,933012,0
2013,9,230918,0
2013,9,230925,0
2013,9,230930,0
2013,9,273882,0
2013,9,9164,0
2013,9,998733,1
2013,9,230980,0
2013,9,9161,1
2013,9,9156,0
2013,9,230981,1
2013,9,998732,1
2013,9,998731,0
2013,9,998727,1
2013,9,933005,0
2013,9,998722,0
2013,9,998721,1
2013,9,933003,0
2013,9,998718,0
2013,9,932997,1
2013,9,932996,0
2013,9,379651,0
2013,9,998715,1
2013,9,998714,0
2013,9,998708,0
2013,9,998705,0
2013,9,437135,0
2013,9,998700,0
2013,9,437127,1
2013,9,932973,1
2013,9,437117,1
2013,9,998687,0
2013,9,998684,0
2013,9,437106,0
2013,9,932957,1
2013,9,437100,0
2013,9,998674,0
2013,9,932952,0
2013,9,932951,1
2013,9,932950,0
2013,9,932948,1
2013,9,437090,0
2013,9,998658,0
2013,9,932944,0
2013,9,998656,0
2013,9,932940,0
2013,9,932937,1
2013,9,932936,0
2013,9,998651,0
2013,9,998644,0
2013,9,998643,0
2013,9,932929,0
2013,9,932927,0
2013,9,932926,0
2013,9,998635,0
2013,9,932916,0
2013,9,932914,0
2013,9,932912,0
2013,9,998617,0
2013,9,998607,0
2013,9,932888,0
2013,9,998604,0
2013,9,932886,0
2013,9,932882,0
2013,9,932881,0
2013,9,437009,1
2013,9,932878,0
2013,9,932872,0
2013,9,932870,0
2013,9,932868,0
2013,9,998588,0
2013,9,436994,0
2013,9,932856,0
2013,9,932854,1
2013,9,998578,0
2013,9,998575,0
2013,9,998573,0
2013,9,932843,0
2013,9,436968,0
2013,9,436966,0
2013,9,998569,0
2013,9,998568,0
2013,9,436959,0
2013,9,9150,0
2013,9,436954,1
2013,9,998559,0
2013,9,932829,0
2013,9,998551,0
2013,9,932824,1
2013,9,932822,0
2013,9,932821,0
2013,9,932817,0
2013,9,998541,0
2013,9,932813,1
2013,9,998539,0
2013,9,998538,0
2013,9,998536,1
2013,9,998534,0
2013,9,932809,1
2013,9,932808,0
2013,9,932806,0
2013,9,932802,1
2013,9,998526,0
2013,9,932794,0
2013,9,436933,1
2013,9,932789,0
2013,9,932784,0
2013,9,998509,0
2013,9,998506,0
2013,9,932780,0
2013,9,932779,0
2013,9,932778,0
2013,9,932776,0
2013,9,998499,0
2013,9,998496,1
2013,9,436923,0
2013,9,932770,0
2013,9,932769,1
2013,9,998492,0
2013,9,932767,0
2013,9,998491,0
2013,9,932766,0
2013,9,998488,1
2013,9,436918,1
2013,9,998487,0
2013,9,998486,0
2013,9,998484,0
2013,9,998480,1
2013,9,998477,0
2013,9,998475,0
2013,9,998467,0
2013,9,998465,0
2013,9,436903,0
2013,9,932758,0
2013,9,998456,0
2013,9,1195199,0
2013,9,236584,0
2013,9,436894,0
2013,9,9144,0
2013,9,998448,0
2013,9,379563,0
2013,9,932738,1
2013,9,998438,0
2013,9,932731,0
2013,9,998433,0
2013,9,932728,0
2013,9,932725,0
2013,9,932724,0
2013,9,932723,0
2013,9,998431,0
2013,9,436873,1
2013,9,932718,0
2013,9,998426,0
2013,9,998417,1
2013,9,932704,0
2013,9,998414,1
2013,9,998413,0
2013,9,932699,0
2013,9,932697,0
2013,9,21034,0
2013,9,932695,0
2013,9,998406,0
2013,9,998405,0
2013,9,998399,0
2013,9,436840,0
2013,9,998394,0
2013,9,436837,0
2013,9,998390,0
2013,9,998388,0
2013,9,998387,0
2013,9,932675,0
2013,9,998382,0
2013,9,998381,0
2013,9,436813,0
2013,9,932657,0
2013,9,932656,0
2013,9,932654,0
2013,9,932652,0
2013,9,932649,1
2013,9,998368,0
2013,9,932647,1
2013,9,998363,1
2013,9,932645,0
2013,9,932644,1
2013,9,998362,0
2013,9,998361,0
2013,9,932639,0
2013,9,932637,0
2013,9,9135,1
2013,9,932621,0
2013,9,998344,0
2013,9,176632,0
2013,9,998341,0
2013,9,998326,1
2013,9,932609,0
2013,9,932607,0
2013,9,998323,0
2013,9,998317,0
2013,9,932606,0
2013,9,436751,1
2013,9,436745,1
2013,9,998309,0
2013,9,998307,0
2013,9,998305,0
2013,9,998304,0
2013,9,998299,0
2013,9,998296,1
2013,9,998295,0
2013,9,932593,0
2013,9,436729,1
2013,9,932590,0
2013,9,932589,0
2013,9,436721,1
2013,9,932582,0
2013,9,436709,0
2013,9,998280,0
2013,9,998279,0
2013,9,998278,0
2013,9,932574,0
2013,9,932572,0
2013,9,436705,0
2013,9,998274,0
2013,9,436703,1
2013,9,998269,0
2013,9,932562,0
2013,9,932561,0
2013,9,932559,0
2013,9,932557,0
2013,9,236625,0
2013,9,998254,1
2013,9,998249,0
2013,9,998248,0
2013,9,932544,0
2013,9,998243,1
2013,9,998242,0
2013,9,932538,0
2013,9,932537,0
2013,9,998240,0
2013,9,436680,0
2013,9,998236,0
2013,9,436673,0
2013,9,998230,0
2013,9,998229,0
2013,9,998222,0
2013,9,436666,0
2013,9,436659,1
2013,9,998220,1
2013,9,998219,1
2013,9,998213,0
2013,9,998212,1
2013,9,932501,0
2013,9,998210,1
2013,9,998205,0
2013,9,932492,1
2013,9,998192,0
2013,9,998191,0
2013,9,932480,1
2013,9,998184,0
2013,9,932474,1
2013,9,932472,0
2013,9,932468,0
2013,9,436611,0
2013,9,998179,0
2013,9,998176,1
2013,9,932466,0
2013,9,932465,0
2013,9,998172,0
2013,9,156750,0
2013,9,932462,0
2013,9,998169,1
2013,9,998168,0
2013,9,998166,0
2013,9,932459,0
